ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|502a1e3c2b657f2f7b71123066cedeb9|2022-01-30|16:11:21|1643559081|personal_care|69.49|0|fraud_Walter, Hettinger and Kessler|41.937562|-72.976350
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|b5d7f9ed21a45831239f42811e218d7c|2022-01-29|18:20:16|1643480416|personal_care|52.10|0|fraud_Nienow, Barrows and Romaguera|40.474583|-74.398809
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|8984b7862f4e093f4e3fec13ebb651b1|2022-01-28|16:16:32|1643386592|kids_pets|2.80|0|fraud_Hoppe-Parisian|41.166104|-73.302518
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|72582a51e7d57ee558edfff67cf65771|2022-01-25|15:58:21|1643126301|home|12.62|0|fraud_Botsford and Sons|40.805577|-72.931553
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|13ab9cfeff11d7146c7330af76621e51|2022-01-29|13:23:31|1643462611|personal_care|10.87|0|fraud_Sporer-Keebler|41.637476|-73.222809
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|9644e1fa8256aaf8f03630ff7b567c26|2022-01-26|15:27:09|1643210829|kids_pets|23.42|0|fraud_Romaguera, Wehner and Tromp|40.584481|-74.170140
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|9f65cf3f84bf42e2be711f03be9d28a5|2022-01-31|21:57:22|1643666242|personal_care|67.38|0|fraud_Roberts, Ryan and Smith|40.184051|-74.078715
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|8e8eaa10527efd4656811cf5ab0c6cf4|2022-01-31|20:27:17|1643660837|travel|44.51|0|fraud_Goyette-Herzog|40.280856|-73.739518
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|eb9047dd1cf233c96f475d5ed7c4725e|2022-01-23|19:39:16|1642966756|home|48.88|0|fraud_Bahringer, Bergnaum and Quitzon|41.394731|-74.179530
115-04-4507|4218196001337|Jonathan|Johnson|M|863 Lawrence Valleys|Stamford|CT|06903|41.1352|-73.5684|122486|Accounting technician|1954-10-03|888022315787|adults_50up_male_urban.json|1c2082be5372737a059d35bf7708292a|2022-01-27|22:16:44|1643321804|kids_pets|7.81|0|fraud_Crona and Sons|41.675292|-74.355225
