ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|502a1e3c2b657f2f7b71123066cedeb9|2022-01-30|15:14:17|1643555657|personal_care|69.49|0|fraud_Langworth LLC|44.895162|-120.701550
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|b5d7f9ed21a45831239f42811e218d7c|2022-01-29|13:38:15|1643463495|personal_care|52.10|0|fraud_Reichel LLC|43.432183|-122.124009
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|8984b7862f4e093f4e3fec13ebb651b1|2022-01-28|15:57:00|1643385420|kids_pets|2.80|0|fraud_Bode-Rempel|44.123704|-121.027718
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|72582a51e7d57ee558edfff67cf65771|2022-01-25|16:17:58|1643127478|home|12.62|0|fraud_Windler, Goodwin and Kovacek|43.763177|-120.656753
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|13ab9cfeff11d7146c7330af76621e51|2022-01-29|15:15:51|1643469351|personal_care|10.87|0|fraud_Kautzer and Sons|44.595076|-120.948009
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|9644e1fa8256aaf8f03630ff7b567c26|2022-01-26|22:00:54|1643234454|kids_pets|23.42|0|fraud_Hilpert-Conroy|43.542081|-121.895340
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|9f65cf3f84bf42e2be711f03be9d28a5|2022-01-31|14:03:43|1643637823|personal_care|67.38|0|fraud_Labadie LLC|43.141651|-121.803915
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|a6dcd3ad642291b84403809e3408e308|2022-01-22|20:39:40|1642883980|health_fitness|26.56|0|fraud_Shields-Wunsch|44.043073|-120.594125
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|8e8eaa10527efd4656811cf5ab0c6cf4|2022-01-31|14:46:03|1643640363|travel|44.51|0|fraud_Ankunding-Carroll|43.238456|-121.464718
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|eb9047dd1cf233c96f475d5ed7c4725e|2022-01-23|18:27:45|1642962465|home|48.88|0|fraud_Windler, Goodwin and Kovacek|44.352331|-121.904730
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|66b419cb067578e51f761da1c795e5ad|2022-01-22|23:46:24|1642895184|home|6.44|0|fraud_Cole, Hills and Jewess|43.103890|-120.791671
167-48-5821|4192832764832|Michael|Cameron|M|05641 Robin Port|Bend|OR|97701|44.0928|-121.2936|105390|International aid/development worker|1960-05-30|718172762479|adults_50up_male_urban.json|1c2082be5372737a059d35bf7708292a|2022-01-27|17:46:28|1643305588|kids_pets|7.81|0|fraud_Weimann-Lockman|44.632892|-122.080425
